month,group,customer_age,customer_type,avg_order_value_gbp,orders_last_90d,web_sessions_last_30d,discount_eligible,area_affluence_score,made_purchase_30d,tracking_version
2022-04,Control,55,Existing,51.37,3,1.0,Yes,31,Yes,v1
2022-04,Control,51,Existing,39.47,1,1.0,No,28,No,v1
2022-04,Control,47,New,27.92,0,7.0,Yes,24,Yes,v1
2022-04,Control,18,Existing,19.46,2,11.0,Yes,22,Yes,v1
2022-04,Control,68,Existing,33.95,2,5.0,No,34,No,v1
2022-04,Control,24,Existing,15.08,4,5.0,No,18,No,v1
2022-04,Control,54,New,41.23,0,5.0,Yes,15,Yes,v1
2022-04,Control,62,Existing,28.32,2,5.0,No,6,No,v1
2022-04,Control,36,Existing,35.78,4,2.0,No,34,Yes,v1
2022-04,Control,18,New,32.52,2,3.0,Yes,29,No,v1
2022-04,Control,45,New,38.98,3,7.0,No,34,Yes,v1
2022-04,Control,23,New,39.44,1,7.0,Yes,25,No,v1
2022-04,Control,38,Existing,30.71,4,6.0,No,22,Yes,v1
2022-04,Control,32,Existing,45.22,2,5.0,Yes,26,No,v1
2022-04,Control,18,Existing,35.2,7,2.0,No,25,No,v1
2022-04,Control,48,Existing,30.81,2,3.0,No,15,No,v1
2022-04,Control,30,New,25.71,1,,No,18,No,v1
2022-04,Control,45,New,28.97,0,10.0,Yes,36,Yes,v1
2022-04,Control,39,Existing,43.48,6,9.0,No,38,Yes,v1
2022-04,Control,37,Existing,35.64,4,4.0,No,30,No,v1
2022-04,Control,64,Existing,27.45,3,11.0,No,25,Yes,v1
2022-04,Control,28,New,50.56,2,4.0,Yes,31,No,v1
2022-04,Control,43,New,33.72,0,8.0,No,30,Yes,v1
2022-04,Control,40,Existing,36.98,0,11.0,No,19,Yes,v1
2022-04,Control,57,New,44.39,3,2.0,No,20,Yes,v1
2022-04,Control,41,Existing,51.41,1,0.0,No,17,Yes,v1
2022-04,Control,54,New,35.04,3,3.0,No,26,Yes,v1
2022-04,Control,25,New,34.24,0,5.0,Yes,22,Yes,v1
2022-04,Control,29,Existing,29.73,2,6.0,No,23,No,v1
2022-04,Control,29,Existing,26.21,4,4.0,No,26,Yes,v1
2022-04,Control,48,New,37.22,2,2.0,No,25,No,v1
2022-04,Control,33,Existing,50.05,5,5.0,No,22,Yes,v1
2022-04,Control,41,Existing,25.66,3,4.0,Yes,23,No,v1
2022-04,Control,59,Existing,23.79,5,8.0,No,17,Yes,v1
2022-04,Control,36,New,26.36,0,2.0,No,30,No,v1
2022-04,Control,26,New,35.19,0,3.0,Yes,31,No,v1
2022-04,Control,59,Existing,36.25,4,6.0,No,29,No,v1
2022-04,Control,36,Existing,30.09,1,4.0,No,17,Yes,v1
2022-04,Control,39,New,47.58,2,5.0,Yes,33,No,v1
2022-04,Control,54,New,36.61,3,10.0,Yes,29,No,v1
2022-04,Control,27,New,37.93,2,6.0,Yes,21,No,v1
2022-04,Control,54,Existing,24.67,4,7.0,Yes,24,No,v1
2022-04,Control,46,Existing,33.48,2,4.0,No,25,No,v1
2022-04,Control,75,New,45.48,3,2.0,Yes,29,No,v1
2022-04,Control,56,Existing,42.3,2,7.0,No,27,No,v1
2022-04,Control,40,Existing,37.93,3,6.0,Yes,25,No,v1
2022-04,Control,25,New,39.55,2,7.0,No,22,No,v1
2022-04,Control,51,New,39.82,0,1.0,No,31,Yes,v1
2022-04,Control,23,Existing,25.49,1,6.0,No,23,No,v1
2022-04,Treatment,31,New,31.56,0,6.0,Yes,33,Yes,v1
2022-04,Treatment,47,Existing,27.39,1,6.0,Yes,16,Yes,v1
2022-04,Treatment,56,Existing,44.82,2,5.0,Yes,34,No,v1
2022-04,Treatment,34,Existing,38.72,1,5.0,No,41,No,v1
2022-04,Treatment,63,Existing,31.03,4,7.0,No,20,Yes,v1
2022-04,Treatment,43,Existing,32.68,3,4.0,No,21,No,v1
2022-04,Treatment,51,Existing,50.48,1,6.0,No,35,Yes,v1
2022-04,Treatment,23,New,30.7,0,3.0,No,17,Yes,v1
2022-04,Treatment,40,Existing,32.03,1,8.0,Yes,11,No,v1
2022-04,Treatment,43,New,38.68,1,7.0,Yes,30,No,v1
2022-04,Treatment,50,Existing,26.26,0,3.0,No,27,Yes,v1
2022-04,Treatment,46,New,20.54,2,10.0,Yes,20,No,v1
2022-04,Treatment,38,Existing,25.65,5,6.0,No,17,No,v1
2022-04,Treatment,27,New,20.75,0,7.0,No,34,No,v1
2022-04,Treatment,32,New,40.91,2,5.0,Yes,28,Yes,v1
2022-04,Treatment,51,Existing,44.69,5,8.0,Yes,27,No,v1
2022-04,Treatment,39,Existing,33.06,4,3.0,No,17,No,v1
2022-04,Treatment,26,New,33.17,2,3.0,No,20,Yes,v1
2022-04,Treatment,40,New,25.71,3,,No,29,No,v1
2022-04,Treatment,79,Existing,39.55,4,5.0,Yes,28,Yes,v1
2022-04,Treatment,51,Existing,16.2,2,9.0,No,27,No,v1
2022-04,Treatment,41,Existing,21.65,4,0.0,No,24,Yes,v1
2022-04,Treatment,30,Existing,40.31,5,5.0,No,17,No,v1
2022-04,Treatment,39,Existing,39.48,3,6.0,Yes,17,Yes,v1
2022-04,Treatment,32,Existing,38.56,3,7.0,No,26,No,v1
2022-04,Treatment,32,Existing,28.83,1,7.0,No,29,Yes,v1
2022-04,Treatment,26,New,38.96,3,6.0,No,32,No,v1
2022-04,Treatment,39,Existing,28.93,1,2.0,No,21,Yes,v1
2022-04,Treatment,45,Existing,30.6,2,3.0,Yes,20,No,v1
2022-04,Treatment,18,Existing,44.91,5,5.0,No,24,No,v1
2022-04,Treatment,44,Existing,34.2,4,7.0,No,29,Yes,v1
2022-04,Treatment,42,New,32.89,1,4.0,Yes,11,No,v1
2022-04,Treatment,38,Existing,26.14,1,6.0,No,29,Yes,v1
2022-04,Treatment,35,Existing,34.47,3,3.0,No,24,No,v1
2022-04,Treatment,39,Existing,36.88,2,11.0,No,30,No,v1
2022-04,Treatment,26,Existing,45.31,3,7.0,Yes,28,No,v1
2022-04,Treatment,35,New,18.96,2,9.0,Yes,30,Yes,v1
2022-04,Treatment,47,New,37.66,2,13.0,Yes,30,No,v1
2022-04,Treatment,41,Existing,39.58,4,4.0,Yes,33,Yes,v1
2022-04,Treatment,34,Existing,31.42,1,,Yes,16,No,v1
2022-04,Treatment,54,Existing,36.19,4,6.0,No,22,No,v1
2022-04,Treatment,49,New,30.22,3,7.0,Yes,20,No,v1
2022-04,Treatment,40,Existing,26.27,2,3.0,No,29,No,v1
2022-04,Treatment,31,New,45.18,2,8.0,No,14,Yes,v1
2022-04,Treatment,49,Existing,39.78,3,7.0,No,37,Yes,v1
2022-04,Treatment,73,Existing,18.23,2,7.0,No,16,Yes,v1
2022-04,Treatment,18,New,29.9,3,7.0,Yes,28,No,v1
2022-04,Treatment,44,Existing,43.05,5,,No,27,Yes,v1
2022-04,Treatment,18,Existing,31.67,1,2.0,No,19,Yes,v1
2022-04,Treatment,60,Existing,28.74,7,4.0,No,35,Yes,v1
2022-04,Treatment,41,Existing,72.35,3,,No,36,No,v1
2022-04,Treatment,34,Existing,46.64,3,0.0,Yes,24,No,v1
2022-04,Treatment,54,Existing,36.74,4,3.0,No,9,Yes,v1
2022-04,Treatment,26,New,44.99,1,6.0,Yes,35,No,v1
2022-04,Treatment,60,Existing,36.63,1,6.0,No,30,No,v1
2022-04,Treatment,29,Existing,25.05,3,6.0,Yes,24,Yes,v1
2022-04,Treatment,32,New,35.29,1,6.0,No,25,No,v1
2022-04,Treatment,49,Existing,40.97,5,4.0,No,27,No,v1
2022-04,Treatment,22,New,40.85,4,4.0,No,26,No,v1
2022-04,Treatment,63,Existing,37.97,0,3.0,No,32,No,v1
2022-05,Control,36,Existing,29.55,2,5.0,Yes,27,No,v1
2022-05,Control,27,New,39.89,2,13.0,Yes,24,Yes,v1
2022-05,Control,55,Existing,42.77,5,1.0,No,24,No,v1
2022-05,Control,47,Existing,31.93,0,4.0,No,24,Yes,v1
2022-05,Control,48,Existing,17.97,1,9.0,Yes,28,Yes,v1
2022-05,Control,40,Existing,50.1,3,4.0,No,13,No,v1
2022-05,Control,49,New,17.29,2,12.0,Yes,25,Yes,v1
2022-05,Control,37,New,33.3,1,9.0,No,20,No,v1
2022-05,Control,42,Existing,38.41,2,5.0,No,39,No,v1
2022-05,Control,47,Existing,43.76,3,7.0,Yes,23,No,v1
2022-05,Control,32,Existing,38.54,4,4.0,No,19,Yes,v1
2022-05,Control,50,New,27.87,1,2.0,Yes,26,Yes,v1
2022-05,Control,58,Existing,44.28,2,5.0,No,36,Yes,v1
2022-05,Control,35,Existing,38.43,2,5.0,No,18,No,v1
2022-05,Control,60,Existing,46.21,0,5.0,No,27,No,v1
2022-05,Control,31,New,42.87,1,3.0,No,21,No,v1
2022-05,Control,42,Existing,27.71,0,5.0,Yes,27,Yes,v1
2022-05,Control,47,New,29.25,0,6.0,No,12,No,v1
2022-05,Control,48,Existing,50.04,6,4.0,Yes,30,Yes,v1
2022-05,Control,43,Existing,49.02,3,4.0,Yes,38,No,v1
2022-05,Control,21,New,19.87,0,7.0,No,19,Yes,v1
2022-05,Control,18,New,36.05,1,9.0,Yes,28,Yes,v1
2022-05,Control,38,Existing,28.63,6,14.0,No,28,Yes,v1
2022-05,Control,39,Existing,46.94,3,4.0,No,35,No,v1
2022-05,Control,47,Existing,40.78,3,6.0,Yes,23,No,v1
2022-05,Control,44,Existing,27.76,3,3.0,No,30,No,v1
2022-05,Control,39,Existing,25.25,1,6.0,Yes,6,Yes,v1
2022-05,Control,32,New,46.01,1,6.0,No,25,No,v1
2022-05,Control,42,New,30.66,1,3.0,No,22,No,v1
2022-05,Control,24,Existing,49.99,2,5.0,Yes,42,Yes,v1
2022-05,Control,31,Existing,20.97,5,4.0,No,31,Yes,v1
2022-05,Control,33,Existing,42.32,1,7.0,Yes,32,No,v1
2022-05,Control,36,Existing,40.11,2,5.0,No,32,No,v1
2022-05,Control,61,Existing,51.64,0,4.0,No,37,Yes,v1
2022-05,Control,37,Existing,26.58,4,11.0,No,31,Yes,v1
2022-05,Control,40,Existing,49.94,1,4.0,Yes,31,Yes,v1
2022-05,Control,31,New,48.36,4,8.0,Yes,15,No,v1
2022-05,Control,36,Existing,18.58,2,,Yes,17,Yes,v1
2022-05,Control,39,New,37.19,0,4.0,No,16,No,v1
2022-05,Control,63,Existing,48.34,4,7.0,No,22,Yes,v1
2022-05,Control,36,Existing,22.85,3,8.0,No,13,No,v1
2022-05,Control,32,New,21.87,0,3.0,No,21,No,v1
2022-05,Control,18,New,46.78,1,4.0,No,25,No,v1
2022-05,Control,48,Existing,29.86,4,4.0,Yes,14,Yes,v1
2022-05,Control,39,New,36.18,1,8.0,No,16,Yes,v1
2022-05,Control,30,Existing,34.77,4,,No,18,Yes,v1
2022-05,Control,56,Existing,38.8,5,5.0,No,45,No,v1
2022-05,Control,41,New,50.97,1,4.0,No,34,No,v1
2022-05,Control,24,Existing,43.63,3,9.0,Yes,35,No,v1
2022-05,Control,33,Existing,15.18,5,4.0,No,25,Yes,v1
2022-05,Control,36,Existing,29.33,2,4.0,No,18,No,v1
2022-05,Control,21,New,41.22,3,8.0,Yes,27,No,v1
2022-05,Control,42,New,37.93,2,2.0,No,31,No,v1
2022-05,Control,34,Existing,34.13,3,2.0,No,29,No,v1
2022-05,Control,31,New,37.16,2,7.0,Yes,25,Yes,v1
2022-05,Control,47,Existing,30.08,1,6.0,No,27,No,v1
2022-05,Control,29,Existing,23.05,3,2.0,No,25,No,v1
2022-05,Control,32,Existing,51.62,3,6.0,No,19,No,v1
2022-05,Control,45,Existing,33.93,3,2.0,No,19,No,v1
2022-05,Control,25,Existing,45.1,5,6.0,No,40,No,v1
2022-05,Control,41,New,34.88,3,4.0,No,26,Yes,v1
2022-05,Control,50,New,22.45,0,3.0,No,22,No,v1
2022-05,Control,58,Existing,31.87,3,9.0,No,16,Yes,v1
2022-05,Control,20,Existing,31.28,1,5.0,No,36,No,v1
2022-05,Treatment,30,Existing,27.7,1,5.0,No,30,No,v1
2022-05,Treatment,39,Existing,34.1,5,7.0,No,31,No,v1
2022-05,Treatment,46,New,26.56,2,2.0,No,12,No,v1
2022-05,Treatment,36,New,32.0,3,4.0,No,24,Yes,v1
2022-05,Treatment,28,New,26.08,1,7.0,Yes,11,No,v1
2022-05,Treatment,27,Existing,59.39,7,5.0,No,32,Yes,v1
2022-05,Treatment,55,New,26.63,4,,No,20,No,v1
2022-05,Treatment,54,Existing,30.73,3,6.0,Yes,31,Yes,v1
2022-05,Treatment,30,Existing,55.14,9,6.0,Yes,31,No,v1
2022-05,Treatment,36,Existing,26.9,3,3.0,Yes,30,Yes,v1
2022-05,Treatment,23,New,43.32,0,3.0,Yes,27,Yes,v1
2022-05,Treatment,37,New,22.21,1,,No,23,No,v1
2022-05,Treatment,54,Existing,46.92,3,6.0,No,18,Yes,v1
2022-05,Treatment,49,Existing,24.41,0,10.0,No,26,No,v1
2022-05,Treatment,39,Existing,48.8,4,3.0,No,37,No,v1
2022-05,Treatment,49,Existing,37.48,3,7.0,Yes,34,Yes,v1
2022-05,Treatment,33,New,44.23,0,1.0,No,32,Yes,v1
2022-05,Treatment,58,Existing,28.64,2,,No,18,Yes,v1
2022-05,Treatment,31,New,44.04,3,4.0,No,25,Yes,v1
2022-05,Treatment,60,Existing,35.27,4,7.0,Yes,24,No,v1
2022-05,Treatment,50,New,45.52,1,5.0,No,39,Yes,v1
2022-05,Treatment,29,New,41.25,1,6.0,No,22,Yes,v1
2022-05,Treatment,36,Existing,29.81,7,2.0,No,32,No,v1
2022-05,Treatment,57,Existing,18.99,3,5.0,No,22,No,v1
2022-05,Treatment,54,Existing,40.23,4,5.0,Yes,30,Yes,v1
2022-05,Treatment,37,Existing,43.3,3,3.0,No,14,No,v1
2022-05,Treatment,35,Existing,20.28,0,6.0,Yes,13,No,v1
2022-05,Treatment,53,Existing,38.86,1,5.0,No,38,No,v1
2022-05,Treatment,27,Existing,31.19,2,4.0,No,38,Yes,v1
2022-05,Treatment,19,Existing,24.9,3,,Yes,34,No,v1
2022-05,Treatment,28,New,39.71,2,5.0,No,39,Yes,v1
2022-05,Treatment,27,Existing,37.69,4,7.0,No,26,Yes,v1
2022-05,Treatment,41,Existing,42.8,6,3.0,No,24,No,v1
2022-05,Treatment,25,Existing,37.78,4,6.0,No,21,No,v1
2022-05,Treatment,47,Existing,40.79,1,4.0,No,23,Yes,v1
2022-05,Treatment,46,Existing,28.49,2,7.0,No,17,No,v1
2022-05,Treatment,35,Existing,45.11,1,2.0,Yes,36,Yes,v1
2022-05,Treatment,60,Existing,45.21,0,5.0,No,22,Yes,v1
2022-05,Treatment,33,Existing,43.16,4,5.0,Yes,27,Yes,v1
2022-05,Treatment,37,New,22.3,1,7.0,No,15,No,v1
2022-05,Treatment,18,Existing,13.51,2,1.0,Yes,23,Yes,v1
2022-05,Treatment,26,New,31.01,2,,Yes,13,Yes,v1
2022-05,Treatment,41,Existing,40.3,1,2.0,No,18,No,v1
2022-05,Treatment,47,Existing,33.6,4,1.0,No,13,Yes,v1
2022-05,Treatment,18,New,42.2,1,1.0,Yes,24,Yes,v1
2022-05,Treatment,44,New,21.91,0,9.0,No,20,Yes,v1
2022-05,Treatment,49,Existing,55.27,1,6.0,Yes,30,No,v1
2022-05,Treatment,19,Existing,23.59,5,8.0,Yes,20,No,v1
2022-05,Treatment,30,Existing,24.68,6,2.0,Yes,27,Yes,v1
2022-05,Treatment,35,Existing,28.17,3,,Yes,13,No,v1
2022-05,Treatment,31,New,62.53,4,4.0,No,47,No,v1
2022-05,Treatment,31,Existing,30.26,1,8.0,No,21,No,v1
2022-05,Treatment,48,Existing,32.86,2,6.0,Yes,25,No,v1
2022-05,Treatment,73,Existing,43.72,5,7.0,Yes,27,Yes,v1
2022-05,Treatment,36,Existing,34.4,4,1.0,No,24,No,v1
2022-05,Treatment,30,New,33.09,2,5.0,No,25,No,v1
2022-05,Treatment,48,Existing,51.97,1,6.0,Yes,32,No,v1
2022-05,Treatment,18,New,35.64,2,5.0,No,24,Yes,v1
2022-05,Treatment,20,New,38.53,3,4.0,No,14,No,v1
2022-05,Treatment,41,Existing,33.55,3,8.0,No,34,No,v1
2022-05,Treatment,24,Existing,46.15,5,7.0,Yes,29,No,v1
2022-05,Treatment,37,Existing,33.44,6,4.0,No,35,No,v1
2022-05,Treatment,25,Existing,26.96,3,4.0,No,21,No,v1
2022-05,Treatment,50,Existing,38.56,5,6.0,No,28,Yes,v1
2022-05,Treatment,41,Existing,28.95,5,5.0,No,16,Yes,v1
2022-05,Treatment,40,Existing,28.23,3,7.0,Yes,33,No,v1
2022-05,Treatment,45,Existing,35.59,3,4.0,No,19,Yes,v1
2022-05,Treatment,48,Existing,43.23,3,8.0,No,21,Yes,v1
2022-06,Control,56,Existing,27.59,1,5.0,No,25,No,v1
2022-06,Control,49,Existing,45.77,6,8.0,No,34,No,v1
2022-06,Control,53,Existing,57.67,6,4.0,No,26,Yes,v1
2022-06,Control,34,New,25.56,0,3.0,Yes,24,No,v1
2022-06,Control,45,Existing,28.29,3,,No,28,No,v1
2022-06,Control,38,Existing,46.3,3,4.0,No,24,No,v1
2022-06,Control,47,Existing,23.21,3,7.0,Yes,20,No,v1
2022-06,Control,37,Existing,35.58,0,5.0,No,38,No,v1
2022-06,Control,48,Existing,38.35,2,4.0,No,24,No,v1
2022-06,Control,47,New,49.39,2,4.0,Yes,22,No,v1
2022-06,Control,27,New,31.34,1,5.0,No,23,Yes,v1
2022-06,Control,31,Existing,25.34,4,6.0,No,19,No,v1
2022-06,Control,52,Existing,44.73,0,5.0,No,33,No,v1
2022-06,Control,45,Existing,60.46,5,6.0,Yes,22,Yes,v1
2022-06,Control,57,New,33.94,0,5.0,Yes,32,No,v1
2022-06,Control,45,New,30.31,3,11.0,Yes,23,Yes,v1
2022-06,Control,39,Existing,44.08,9,7.0,Yes,12,Yes,v1
2022-06,Control,43,Existing,46.71,2,8.0,No,31,No,v1
2022-06,Control,48,Existing,36.92,1,5.0,No,29,No,v1
2022-06,Control,18,New,36.79,0,9.0,No,25,No,v1
2022-06,Control,43,New,43.16,4,,Yes,23,No,v1
2022-06,Control,50,Existing,26.61,5,10.0,No,36,Yes,v1
2022-06,Control,27,Existing,32.92,2,5.0,Yes,23,Yes,v1
2022-06,Control,35,Existing,40.66,3,5.0,No,25,Yes,v1
2022-06,Control,52,New,29.78,1,6.0,No,22,Yes,v1
2022-06,Control,32,Existing,40.67,1,6.0,No,21,No,v1
2022-06,Control,22,New,22.58,0,6.0,No,28,No,v1
2022-06,Control,46,New,30.42,1,6.0,No,13,No,v1
2022-06,Control,52,New,34.17,2,4.0,Yes,23,Yes,v1
2022-06,Control,44,New,48.71,1,2.0,No,20,No,v1
2022-06,Control,40,Existing,42.37,2,3.0,No,34,No,v1
2022-06,Control,52,New,41.83,0,4.0,Yes,29,Yes,v1
2022-06,Control,33,New,32.42,0,7.0,Yes,28,Yes,v1
2022-06,Control,43,Existing,31.59,2,3.0,No,26,No,v1
2022-06,Control,54,Existing,55.34,4,6.0,No,36,Yes,v1
2022-06,Control,49,Existing,35.99,3,3.0,Yes,38,Yes,v1
2022-06,Control,25,New,35.69,1,5.0,Yes,22,No,v1
2022-06,Control,49,New,48.31,2,8.0,Yes,26,No,v1
2022-06,Control,42,Existing,29.55,2,5.0,No,18,Yes,v1
2022-06,Control,57,New,33.06,1,5.0,No,27,No,v1
2022-06,Control,46,Existing,38.54,2,1.0,No,23,No,v1
2022-06,Control,30,New,33.18,1,4.0,No,17,No,v1
2022-06,Control,44,Existing,32.98,1,10.0,Yes,34,Yes,v1
2022-06,Control,48,Existing,37.09,2,5.0,Yes,16,Yes,v1
2022-06,Control,36,Existing,34.17,3,7.0,No,16,Yes,v1
2022-06,Control,48,New,44.77,0,8.0,No,22,No,v1
2022-06,Control,39,New,39.49,1,9.0,Yes,26,Yes,v1
2022-06,Control,42,New,31.92,0,,No,22,No,v1
2022-06,Control,37,Existing,39.25,1,8.0,Yes,26,Yes,v1
2022-06,Treatment,29,Existing,31.36,2,6.0,No,15,Yes,v1
2022-06,Treatment,37,New,28.89,0,7.0,No,10,Yes,v1
2022-06,Treatment,27,Existing,35.05,1,5.0,No,26,No,v1
2022-06,Treatment,44,Existing,45.93,2,1.0,No,34,No,v1
2022-06,Treatment,35,Existing,40.85,3,6.0,No,25,Yes,v1
2022-06,Treatment,23,Existing,37.42,6,3.0,No,17,No,v1
2022-06,Treatment,47,New,52.05,1,8.0,No,29,No,v1
2022-06,Treatment,35,Existing,35.18,2,4.0,No,26,No,v1
2022-06,Treatment,19,New,27.61,2,5.0,Yes,26,No,v1
2022-06,Treatment,21,New,29.06,5,6.0,Yes,12,No,v1
2022-06,Treatment,26,New,29.26,1,7.0,Yes,36,No,v1
2022-06,Treatment,37,New,46.36,1,8.0,No,29,No,v1
2022-06,Treatment,35,Existing,38.65,2,6.0,No,20,No,v1
2022-06,Treatment,50,Existing,38.65,1,4.0,No,13,No,v1
2022-06,Treatment,52,New,28.69,2,6.0,No,17,No,v1
2022-06,Treatment,27,Existing,42.85,4,9.0,No,34,Yes,v1
2022-06,Treatment,52,Existing,30.02,1,7.0,No,18,Yes,v1
2022-06,Treatment,40,Existing,55.43,0,4.0,No,37,No,v1
2022-06,Treatment,39,New,43.34,2,1.0,No,35,No,v1
2022-06,Treatment,51,Existing,28.1,6,5.0,No,20,No,v1
2022-06,Treatment,57,Existing,29.11,5,3.0,No,34,Yes,v1
2022-06,Treatment,36,New,55.53,4,6.0,No,21,No,v1
2022-06,Treatment,31,New,45.14,5,6.0,Yes,26,Yes,v1
2022-06,Treatment,22,New,28.33,2,1.0,No,17,Yes,v1
2022-06,Treatment,29,Existing,41.51,2,5.0,No,30,Yes,v1
2022-06,Treatment,36,New,31.13,2,3.0,No,25,No,v1
2022-06,Treatment,55,Existing,39.29,5,12.0,Yes,32,No,v1
2022-06,Treatment,29,Existing,46.36,4,4.0,No,21,No,v1
2022-06,Treatment,41,Existing,32.19,1,4.0,No,26,Yes,v1
2022-06,Treatment,42,New,42.11,1,3.0,No,36,No,v1
2022-06,Treatment,28,Existing,34.27,2,6.0,Yes,31,Yes,v1
2022-06,Treatment,45,Existing,44.16,2,8.0,Yes,17,No,v1
2022-06,Treatment,62,Existing,37.14,5,2.0,No,27,No,v1
2022-06,Treatment,46,New,31.24,0,5.0,No,25,No,v1
2022-06,Treatment,32,Existing,23.33,2,6.0,Yes,25,No,v1
2022-06,Treatment,45,Existing,30.2,4,4.0,Yes,14,No,v1
2022-06,Treatment,28,New,33.05,1,3.0,No,24,No,v1
2022-06,Treatment,35,New,30.36,2,5.0,No,19,Yes,v1
2022-06,Treatment,18,Existing,46.17,5,4.0,No,31,No,v1
2022-06,Treatment,45,Existing,33.48,1,11.0,Yes,21,Yes,v1
2022-06,Treatment,32,New,38.23,1,4.0,No,29,Yes,v1
2022-06,Treatment,61,New,40.55,2,7.0,No,35,Yes,v1
2022-06,Treatment,43,Existing,40.52,1,1.0,No,42,Yes,v1
2022-06,Treatment,18,New,33.56,1,10.0,Yes,23,Yes,v1
2022-06,Treatment,33,Existing,35.95,1,7.0,No,22,No,v1
2022-06,Treatment,34,Existing,38.4,3,,Yes,30,No,v1
2022-06,Treatment,41,New,37.21,1,7.0,Yes,33,Yes,v1
2022-06,Treatment,32,New,26.57,3,5.0,No,25,No,v1
2022-06,Treatment,24,Existing,41.86,1,5.0,No,32,No,v1
2022-06,Treatment,44,Existing,46.81,5,8.0,Yes,26,Yes,v1
2022-06,Treatment,42,New,38.41,1,5.0,Yes,28,No,v1
2022-06,Treatment,45,Existing,25.05,4,5.0,No,5,No,v1
2022-06,Treatment,18,Existing,33.58,2,7.0,No,22,Yes,v1
2022-06,Treatment,18,New,37.45,3,7.0,Yes,27,Yes,v1
2022-06,Treatment,52,New,42.57,7,9.0,No,40,Yes,v1
2022-06,Treatment,29,New,25.31,1,5.0,Yes,25,No,v1
2022-06,Treatment,38,New,31.13,2,7.0,Yes,23,No,v1
2022-06,Treatment,42,Existing,27.46,3,3.0,No,27,Yes,v1
2022-06,Treatment,24,Existing,38.93,3,,Yes,30,Yes,v1
2022-06,Treatment,57,New,28.46,2,6.0,No,13,No,v1
2022-06,Treatment,29,Existing,45.58,2,6.0,Yes,26,Yes,v1
2022-06,Treatment,45,New,44.79,2,4.0,No,27,No,v1
2022-06,Treatment,25,New,38.79,2,4.0,No,31,No,v1
2022-06,Treatment,38,Existing,44.91,2,5.0,No,19,No,v1
2022-06,Treatment,42,Existing,35.32,4,5.0,No,38,No,v1
2022-06,Treatment,43,Existing,51.69,4,10.0,No,41,No,v1
2022-06,Treatment,43,New,48.61,1,10.0,No,30,Yes,v1
2022-07,Control,18,Existing,43.04,2,7.0,Yes,32,No,v1
2022-07,Control,38,New,25.96,2,5.0,No,9,Yes,v1
2022-07,Control,53,Existing,53.05,1,6.0,No,31,No,v1
2022-07,Control,50,Existing,35.74,4,4.0,Yes,20,No,v1
2022-07,Control,41,Existing,20.25,2,7.0,No,27,No,v1
2022-07,Control,34,Existing,44.13,0,4.0,No,27,Yes,v1
2022-07,Control,57,New,28.17,2,9.0,Yes,30,No,v1
2022-07,Control,39,Existing,41.1,3,5.0,Yes,40,No,v1
2022-07,Control,50,Existing,37.53,2,3.0,No,31,No,v1
2022-07,Control,41,New,51.21,2,3.0,Yes,18,Yes,v1
2022-07,Control,45,Existing,40.19,3,3.0,Yes,22,No,v1
2022-07,Control,36,Existing,20.32,1,8.0,Yes,15,No,v1
2022-07,Control,51,Existing,39.67,2,6.0,Yes,24,Yes,v1
2022-07,Control,42,New,31.49,1,7.0,No,26,Yes,v1
2022-07,Control,51,Existing,37.38,4,4.0,Yes,34,No,v1
2022-07,Control,45,Existing,34.67,4,3.0,Yes,24,Yes,v1
2022-07,Control,52,New,36.57,0,8.0,No,29,No,v1
2022-07,Control,77,Existing,40.43,2,7.0,No,38,No,v1
2022-07,Control,61,Existing,45.87,1,5.0,No,21,No,v1
2022-07,Control,49,Existing,38.89,4,6.0,No,39,No,v1
2022-07,Control,27,New,35.0,3,8.0,Yes,27,Yes,v1
2022-07,Control,23,New,31.97,2,3.0,Yes,25,Yes,v1
2022-07,Control,22,New,34.65,1,3.0,No,24,Yes,v1
2022-07,Control,42,Existing,57.32,5,9.0,No,25,Yes,v1
2022-07,Control,33,Existing,41.76,2,5.0,Yes,24,Yes,v1
2022-07,Control,59,New,47.81,4,7.0,Yes,25,Yes,v1
2022-07,Control,25,New,33.98,1,2.0,Yes,25,No,v1
2022-07,Control,58,Existing,34.1,2,0.0,No,18,No,v1
2022-07,Control,41,New,62.06,0,11.0,Yes,41,No,v1
2022-07,Control,19,New,43.16,2,3.0,No,36,No,v1
2022-07,Control,23,Existing,54.9,0,4.0,No,47,Yes,v1
2022-07,Control,38,Existing,40.88,3,6.0,No,31,No,v1
2022-07,Control,32,New,36.49,1,3.0,No,37,No,v1
2022-07,Control,39,Existing,37.37,1,9.0,Yes,18,Yes,v1
2022-07,Control,36,Existing,23.19,2,5.0,No,21,No,v1
2022-07,Control,54,New,29.82,0,5.0,Yes,28,No,v1
2022-07,Control,25,New,30.79,2,4.0,Yes,21,Yes,v1
2022-07,Control,37,Existing,41.11,5,7.0,No,24,Yes,v1
2022-07,Control,56,Existing,31.55,2,7.0,No,25,Yes,v1
2022-07,Control,18,New,45.89,1,6.0,Yes,25,Yes,v1
2022-07,Control,47,Existing,41.43,2,3.0,No,23,No,v1
2022-07,Control,45,Existing,14.57,0,7.0,No,15,Yes,v1
2022-07,Control,46,Existing,37.31,2,6.0,No,23,No,v1
2022-07,Control,45,Existing,47.46,3,4.0,No,36,Yes,v1
